Sales Details,銷售資訊,
Default Sales Unit of Measure,預設銷售單位,
Is Sales Item,可銷售？,
Max Discount (%),最大折扣(%),
No of Months,沒有幾個月,
Customer Items,客戶物料,
Inspection Criteria,檢驗標準,
Inspection Required before Purchase,需進行來料檢驗,
Inspection Required before Delivery,需進行出貨檢驗,
Default BOM,預設的BOM,
Supply Raw Materials for Purchase,採購時提供原材料給供應商,
If subcontracted to a vendor,針對外包給供應商的情況,
Customer Code,客戶程式碼,
Default Item Manufacturer,預設專案製造商,
Default Manufacturer Part No,預設製造商零件號,
Show in Website (Variant),在網站上展示（變體）,
Items with higher weightage will be shown higher,具有較高權重的物料會優先顯示在清單的上面,
Show a slideshow at the top of the page,在頁面頂部顯示幻燈片,
Website Image,網站圖片,
Website Warehouse,網站倉庫,
"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.",根據此倉庫顯示“有庫存”或“無庫存”狀態。,
Website Item Groups,網站物料組,
List this Item in multiple groups on the website.,在網站上的多個組中顯示此物料,
Copy From Item Group,從物料組複製,
Website Content,網站內容,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,您可以在此欄位中使用任何有效的Bootstrap 4標記。它將顯示在您的專案頁面上。,
Total Projected Qty,預計總數量,
Hub Publishing Details,集線器釋出細節,
Publish in Hub,在集散中心釋出,
Publish Item to hub.erpnext.com,釋出專案到hub.erpnext.com,
Hub Category to Publish,集線器類別的釋出,
Hub Warehouse,中心倉庫,
"Publish ""In Stock"" or ""Not in Stock"" on Hub based on stock available in this warehouse.",基於倉庫中的庫存，在Hub上釋出“庫存”或“不在庫存”。,
Synced With Hub,與Hub同步,
Item Alternative,替換物料,
Alternative Item Code,替代物料程式碼,
Two-way,雙向,
Alternative Item Name,替代物料名稱,
Attribute Name,屬性名稱,
Numeric Values,數字值,
From Range,從範圍,
Increment,增量,
To Range,為了範圍,
Item Attribute Values,物料屬性值,
Item Attribute Value,物料屬性值,
Attribute Value,屬性值,
Abbreviation,縮寫,
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""",這將追加到物料程式碼變數。例如，如果你的英文縮寫為“SM”，而該物料程式碼是“T-SHIRT”，該變式的物料程式碼將是“T-SHIRT-SM”,
Item Barcode,物料條碼,
Barcode Type,條碼型別,
EAN,EAN,
UPC-A,UPC-A,
Item Customer Detail,物料客戶資訊,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes",為方便客戶，這些程式碼可以在列印格式(如費用清單和銷售出貨單)中使用,
Ref Code,參考程式碼,
Item Default,物料預設值,
Purchase Defaults,採購預設值,
Default Buying Cost Center,預設採購成本中心,
Default Supplier,預設供應商,
Default Expense Account,預設費用科目,
Sales Defaults,銷售預設值,
Default Selling Cost Center,預設銷售成本中心,
Item Manufacturer,產品製造商,
Item Price,物料價格,
Packing Unit,包裝單位,
Quantity  that must be bought or sold per UOM,每個UOM必須購買或出售的數量,
Item Quality Inspection Parameter,物料質量檢驗引數,
Acceptance Criteria,驗收標準,
Item Reorder,物料重新排序,
Check in (group),檢查（組）,
Request for,需求目的,
Re-order Level,重訂貨水平,
Re-order Qty,再訂貨數量,
Item Supplier,物料供應商,
Item Variant,物料變體,
Item Variant Attribute,產品規格屬性,
Do not update variants on save,不要在儲存時更新變體,
Fields will be copied over only at time of creation.,欄位將僅在建立時複製。,
Allow Rename Attribute Value,允許重新命名屬性值,
Rename Attribute Value in Item Attribute.,在物料屬性中重新命名屬性值。,
Copy Fields to Variant,將欄位複製到變數,
Item Website Specification,網站上顯示的物料詳細規格,
Table for Item that will be shown in Web Site,將在網站顯示的物料表,
Landed Cost Item,到岸成本物料,
Receipt Document Type,收據憑證型別,
Receipt Document,收到檔案,
Applicable Charges,適用費用,
Purchase Receipt Item,採購入庫項,
Landed Cost Purchase Receipt,到岸成本採購收貨單,
Landed Cost Taxes and Charges,到岸成本稅費,
Landed Cost Voucher,到岸成本憑證,
MAT-LCV-.YYYY.-,MAT-LCV-.YYYY.-,
Purchase Receipts,採購收貨,
Purchase Receipt Items,採購收據項,
Get Items From Purchase Receipts,從採購收貨單獲取物料,
Distribute Charges Based On,費用分配基於,
Landed Cost Help,到岸成本幫助,
Manufacturers used in Items,在專案中使用製造商,
Limited to 12 characters,限12個字元,
MAT-MR-.YYYY.-,MAT-MR-.YYYY.-,
Partially Ordered,部分訂購,
Transferred,已轉移,
% Ordered,%  已排序,
Terms and Conditions Content,條款和條件內容,
Quantity and Warehouse,數量和倉庫,
Lead Time Date,交貨時間日期,
Min Order Qty,最小訂貨量,
Packed Item,盒裝產品,
To Warehouse (Optional),至倉庫（可選）,
Actual Batch Quantity,實際批次數量,
Prevdoc DocType,Prevdoc的檔案型別,
Parent Detail docname,上級詳細檔名,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",生成要發貨物料的裝箱單，包括包號，內容和重量。,
Indicates that the package is a part of this delivery (Only Draft),表示該打包是這個交付的一部分（僅草稿）,
MAT-PAC-.YYYY.-,MAT-PAC-.YYYY.-,
From Package No.,起始包號,
Identification of the package for the delivery (for print),打包物料的標誌（用於列印）,
To Package No.,以包號,
If more than one package of the same type (for print),如果有多個同樣型別的打包（用於列印）,
Package Weight Details,包裝重量資訊,
The net weight of this package. (calculated automatically as sum of net weight of items),此包裝的淨重。（根據內容物料的淨重自動計算）,
Net Weight UOM,淨重計量單位,
Gross Weight,毛重,
The gross weight of the package. Usually net weight + packaging material weight. (for print),包裝的毛重。通常是淨重+包裝材料的重量。 （用於列印）,
Gross Weight UOM,毛重計量單位,
Packing Slip Item,裝箱單項,
DN Detail,銷售出貨單資訊,
STO-PICK-.YYYY.-,STO-PICK-.YYYY.-,
Material Transfer for Manufacture,材料移送用於製造,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,原材料的數量將根據成品的數量來確定,
Parent Warehouse,上級倉庫,
Items under this warehouse will be suggested,將建議此倉庫下的專案,
Get Item Locations,獲取物品位置,
Item Locations,物品位置,
Pick List Item,選擇清單專案,
Picked Qty,挑選數量,
Price List Master,價格清單主資料,
Price List Name,價格列表名稱,
Price Not UOM Dependent,價格不是UOM依賴,
Applicable for Countries,適用於國家,
Price List Country,價格清單國家,
MAT-PRE-.YYYY.-,MAT-PRE-.YYYY.-,
Supplier Delivery Note,供應商送貨單,
Time at which materials were received,收到物料的時間,
Return Against Purchase Receipt,基於外購收貨退貨,
Rate at which supplier's currency is converted to company's base currency,供應商的貨幣轉換為公司的本幣後的單價,
Sets 'Accepted Warehouse' in each row of the items table.,在專案表的每一行中設定“可接受的倉庫”。,
Sets 'Rejected Warehouse' in each row of the items table.,在專案表的每一行中設定“拒絕倉庫”。,
Raw Materials Consumed,原材料消耗,
Get Current Stock,獲取當前庫存,
Consumed Items,消耗品,
Add / Edit Taxes and Charges,新增/編輯稅金及費用,
Auto Repeat Detail,自動重複細節,
Transporter Details,運輸資訊,
Vehicle Number,車號,
Vehicle Date,車輛日期,
Received and Accepted,收到並接受,
Accepted Quantity,已接受數量,
Rejected Quantity,拒收數量,
Accepted Qty as per Stock UOM,根據庫存單位數量的可接受數量,
Sample Quantity,樣品數量,
Rate and Amount,單價及小計,
MAT-QA-.YYYY.-,MAT-QA-.YYYY.-,
Report Date,報表日期,
Inspection Type,檢驗型別,
Item Serial No,物料序列號,
Sample Size,樣本大小,
Inspected By,驗貨人,
Readings,檢驗結果,
Quality Inspection Reading,質量檢驗報表,
Reading 1,檢驗結果1,
Reading 2,檢驗結果2,
Reading 3,檢驗結果3,
Reading 4,檢驗結果4,
Reading 5,檢驗結果5,
Reading 6,檢驗結果6,
Reading 7,檢驗結果7,
Reading 8,檢驗結果8,
Reading 9,檢驗結果9,
Reading 10,檢驗結果10,
Quality Inspection Template Name,質量檢驗模板名稱,
Quick Stock Balance,快速庫存平衡,
Available Quantity,可用數量,
Distinct unit of an Item,物料的不同的計量單位,
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,倉庫資訊只能透過手工庫存移動/銷售出貨/採購收貨來修改,
Purchase / Manufacture Details,採購/製造詳細資訊,
Creation Document Type,建立檔案型別,
Creation Document No,建立文件編號,
Creation Date,建立日期,
Creation Time,建立時間,
Asset Details,資產資訊,
Asset Status,資產狀態,
Delivery Document Type,交貨文件型別,
Delivery Document No,交貨文件編號,
Delivery Time,交貨時間,
Invoice Details,費用清單資訊,
Warranty / AMC Details,保修/ 年度保養合同資訊,
Warranty Expiry Date,保修到期日,
AMC Expiry Date,AMC到期時間,
Under Warranty,在保修期內,
Out of Warranty,超出保修期,
Under AMC,在年度保養合同中,
Out of AMC,出資產管理公司,
Warranty Period (Days),保修期限（天數）,
Serial No Details,序列號資訊,
MAT-STE-.YYYY.-,MAT-STE-.YYYY.-,
Stock Entry Type,庫存進入型別,
Stock Entry (Outward GIT),庫存進入（外向GIT）,
Material Consumption for Manufacture,生產所需的材料消耗,
Repack,包裝,
Send to Subcontractor,傳送給分包商,
Delivery Note No,銷售出貨單編號,
Sales Invoice No,銷售發票編號,
Purchase Receipt No,採購收據號碼,
Inspection Required,需要檢驗,
From BOM,來自物料清單,
For Quantity,數量,
As per Stock UOM,按庫存的基礎單位,
Including items for sub assemblies,包括下層元件物料,
Default Source Warehouse,預設源倉庫,
Source Warehouse Address,來源倉庫地址,
Default Target Warehouse,預設目標倉庫,
Target Warehouse Address,目標倉庫地址,
Update Rate and Availability,更新存貨評估價和可用數量,
Total Incoming Value,總收到金額,
Total Outgoing Value,總待付款價值,
Total Value Difference (Out - In),總價值差（輸出 - ）,
Additional Costs,額外費用,
Total Additional Costs,總額外費用,
Customer or Supplier Details,客戶或供應商詳細資訊,
Per Transferred,每次轉移,
Stock Entry Detail,手工庫存移動資訊,
